,Filename,Pitch,Yaw,Roll,Direction,Emotion
19770,50576.jpg,-5.5826,-0.7234,3.6474,0,Fear
19771,260830.jpg,-0.6246,-14.9262,6.4377,3,Fear
19772,72266.jpg,0.5994,-1.5593,-4.5384,0,Fear
19773,254142.jpg,0.4063,-6.3447,-2.896,0,Fear
19774,153481.jpg,1.906,-1.5047,0.179,0,Fear
19775,386214.jpg,-10.67,-0.1593,-2.3942,0,Fear
19776,167566.jpg,3.2473,-3.4579,-2.4257,0,Fear
19777,373968.jpg,-8.6792,-4.4496,6.6641,4,Fear
19778,74960.jpg,5.0522,-2.9162,-1.1662,0,Fear
19779,62934.jpg,2.2048,4.3313,-2.483,0,Fear
19780,28497.jpg,5.3303,-1.1181,2.4251,0,Fear
19781,161820.jpg,-2.6456,-6.6887,-10.6382,3,Fear
19782,227849.jpg,-8.3388,-4.1582,10.4082,4,Fear
19783,282452.jpg,8.6683,-1.4327,-1.4844,3,Fear
19784,224780.jpg,-1.0547,-3.1671,0.1196,0,Fear
19785,88780.jpg,-7.1613,-9.5989,3.9861,1,Fear
19786,175081.jpg,4.2581,3.2388,-4.8299,0,Fear
19787,300722.jpg,-6.5248,-6.4571,-2.3227,0,Fear
19788,137995.jpg,3.7926,-5.5116,12.7089,3,Fear
19789,336335.jpg,-3.0614,3.7127,3.9391,0,Fear
19790,153570.jpg,-14.0385,-5.3398,-2.6416,4,Fear
19791,403909.jpg,7.2203,-5.2668,-3.6089,0,Fear
19792,165873.jpg,-6.9598,-1.226,-0.8076,0,Fear
19793,370964.jpg,-5.5477,-0.1691,-2.3279,0,Fear
19794,304194.jpg,-7.2431,-12.7263,0.939,1,Fear
19795,400014.jpg,9.529,-8.8671,3.6525,3,Fear
19796,205410.jpg,0.2812,-11.7234,-1.6178,0,Fear
19797,327198.jpg,-2.9471,-14.8761,3.7394,1,Fear
19798,379625.jpg,8.9457,-13.089,-5.1188,3,Fear
19799,65785.jpg,6.6305,-5.8392,0.1892,0,Fear
19800,362830.jpg,2.998,-2.8388,-3.9514,0,Fear
19801,45097.jpg,4.139,5.5307,10.0347,3,Fear
19802,5404.jpg,-1.2135,-9.7165,-4.6979,0,Fear
19803,40932.jpg,-5.3272,-2.449,0.2271,0,Fear
19804,383818.jpg,2.2213,21.4489,-0.4861,2,Fear
19805,371436.jpg,2.1785,-6.9234,-3.3629,0,Fear
19806,111462.jpg,-5.5708,-0.3718,-1.258,0,Fear
19807,73428.jpg,9.8567,22.4795,-5.144,3,Fear
19808,136257.jpg,1.867,1.7389,1.2325,0,Fear
19809,334243.jpg,1.2866,-2.5912,1.9511,0,Fear
19810,201692.jpg,-3.4757,4.8111,-4.3363,2,Fear
19811,86636.jpg,-0.9001,-0.6337,0.0335,0,Fear
19812,53556.jpg,2.4009,11.5854,0.9564,3,Fear
19813,321692.jpg,11.4417,7.9652,-2.5317,3,Fear
19814,114766.jpg,3.3759,-7.1735,5.8398,0,Fear
19815,274766.jpg,1.8455,-1.3267,-0.7345,0,Fear
19816,198002.jpg,18.3948,-12.0113,-7.4153,3,Fear
19817,46503.jpg,-4.7264,-0.7289,-1.9945,0,Fear
19818,209467.jpg,-6.6992,-6.5954,0.8162,0,Fear
19819,43215.jpg,4.7157,-3.6089,-2.7164,0,Fear
19820,247044.jpg,18.8199,4.2423,-3.4213,3,Fear
19821,17381.jpg,5.5917,-8.9453,6.1147,0,Fear
19822,74768.jpg,23.7359,9.5641,-2.1664,3,Fear
19823,330833.jpg,-0.7104,-0.7779,2.3815,0,Fear
19824,37466.jpg,3.5808,4.5238,-0.1717,0,Fear
19825,377550.jpg,2.0511,5.0548,2.0378,0,Fear
19826,228153.jpg,6.3298,2.9606,-1.4815,0,Fear
19827,18764.jpg,-9.1515,0.0458,-3.009,0,Fear
19828,173375.jpg,2.6356,-4.7984,6.8692,0,Fear
19829,10695.jpg,-0.4326,-3.6625,2.582,0,Fear
19830,335276.jpg,-10.3771,0.8407,-1.6016,0,Fear
19831,394747.jpg,-12.7785,1.5236,-4.2181,4,Fear
19832,356237.jpg,-11.8511,15.734,8.9365,4,Fear
19833,287236.jpg,-2.9716,10.0767,0.4638,0,Fear
19834,362824.jpg,-0.6979,-4.371,-1.4176,0,Fear
19835,121223.jpg,-9.1302,5.6144,3.5772,0,Fear
19836,134396.jpg,-4.2486,19.452,5.6111,3,Fear
19837,345957.jpg,0.7615,-0.7321,-0.2889,0,Fear
19838,303694.jpg,-9.2692,0.9702,-3.3531,0,Fear
19839,255293.jpg,7.6729,3.2013,2.0004,3,Fear
19840,152804.jpg,21.322,-0.8446,4.6983,3,Fear
19841,17563.jpg,-10.9218,-2.6598,-1.9365,4,Fear
19842,115159.jpg,3.9426,9.6403,-0.3875,3,Fear
19843,131104.jpg,-16.5552,-0.0821,1.0611,4,Fear
19844,14197.jpg,16.8369,-19.8865,10.3858,3,Fear
19845,397903.jpg,-2.6529,-0.8864,-0.8085,0,Fear
19846,412583.jpg,-14.6336,3.094,4.4273,4,Fear
19847,105491.jpg,-17.5734,25.0598,-1.0054,4,Fear
19848,346200.jpg,-20.7912,-13.4694,0.6938,4,Fear
19849,161817.jpg,-8.8829,-7.0264,-1.419,0,Fear
19850,297525.jpg,-10.6273,-28.4596,-0.4789,1,Fear
19851,41991.jpg,2.1245,-30.5146,-3.1275,1,Fear
19852,159579.jpg,11.4442,1.532,4.7346,3,Fear
19853,403448.jpg,-2.8797,-15.3266,-8.3435,1,Fear
19854,172069.jpg,-12.4008,-24.3636,-10.8112,1,Fear
19855,350580.jpg,22.52,-24.4272,5.348,3,Fear
19856,148537.jpg,12.8171,-0.474,3.8341,3,Fear
19857,328224.jpg,-1.1689,-11.745,5.4028,1,Fear
19858,311928.jpg,0.1163,1.7595,0.6977,0,Fear
19859,277706.jpg,-8.0913,5.7124,-2.1482,0,Fear
19860,253729.jpg,-3.3297,-19.7952,1.0848,1,Fear
19861,229779.jpg,-2.8023,-1.9397,0.6306,0,Fear
19862,293991.jpg,-9.575,-0.4248,-1.6027,0,Fear
19863,362137.jpg,4.0188,-3.6289,2.509,0,Fear
19864,212731.jpg,-3.5075,-24.5351,1.5126,1,Fear
19865,323492.jpg,-2.316,1.2445,1.7503,0,Fear
19866,407509.jpg,6.3199,-1.0034,1.6374,0,Fear
19867,100745.jpg,-15.46,-0.0875,-3.8655,4,Fear
19868,251793.jpg,-8.0747,0.3845,4.1493,0,Fear
19869,114072.jpg,-10.2487,5.7348,0.2852,0,Fear
19870,158469.jpg,-18.8035,6.4568,-2.7202,4,Fear
19871,402781.jpg,1.7908,19.6457,-13.3101,3,Fear
19872,218051.jpg,-5.3233,3.7699,-21.3759,3,Fear
19873,40771.jpg,-3.6942,0.6016,-0.7448,0,Fear
19874,25728.jpg,1.3067,-5.0733,-10.1684,3,Fear
19875,281359.jpg,-2.6495,13.0372,0.3145,0,Fear
19876,125053.jpg,-16.4462,7.2767,-4.3068,4,Fear
19877,352409.jpg,-6.618,-22.7818,-0.313,1,Fear
19878,46980.jpg,5.4659,6.8017,2.3528,3,Fear
19879,65279.jpg,-2.2589,-6.7508,-0.0764,0,Fear
19880,186323.jpg,-15.2367,-2.2194,-0.836,4,Fear
19881,261860.jpg,8.0414,-0.8489,0.0114,0,Fear
19882,312187.jpg,-1.7673,7.5405,-13.0234,3,Fear
19883,297277.jpg,5.5936,1.6655,-0.279,0,Fear
19884,360279.jpg,-13.8813,2.0051,3.1156,4,Fear
19885,237284.jpg,3.6788,-0.1027,-3.0582,0,Fear
19886,121371.jpg,3.3111,-1.1329,1.3561,0,Fear
19887,272429.jpg,4.5541,-29.5708,-8.4977,3,Fear
19888,232938.jpg,3.8489,0.785,5.227,3,Fear
19889,298087.jpg,1.1183,11.3455,1.6815,3,Fear
19890,206556.jpg,-2.6672,-24.2377,-10.9412,3,Fear
19891,51091.jpg,3.8981,11.7085,1.2882,3,Fear
19892,154832.jpg,-6.7591,1.7566,-0.1303,0,Fear
19893,339391.jpg,15.6449,0.2872,-3.6869,3,Fear
19894,227437.jpg,-4.418,9.9576,0.8653,0,Fear
19895,315923.jpg,2.367,14.6269,-2.5534,2,Fear
19896,248289.jpg,5.2425,-2.1543,5.8866,3,Fear
19897,7986.jpg,20.4525,-20.4734,6.7133,3,Fear
19898,380908.jpg,5.5669,-11.2975,10.1965,3,Fear
19899,18999.jpg,-0.9038,-7.1634,0.7786,0,Fear
19900,267485.jpg,2.0458,6.6616,-2.0546,0,Fear
19901,53507.jpg,1.8307,1.4334,5.3996,0,Fear
19902,318667.jpg,-0.4459,-18.8219,-0.5211,1,Fear
19903,259376.jpg,-8.1921,-0.6665,-0.9984,0,Fear
19904,71397.jpg,-3.1423,11.0687,4.1396,2,Fear
19905,34096.jpg,-0.495,-0.1882,0.9783,0,Fear
19906,175806.jpg,-7.2109,3.233,1.138,0,Fear
19907,321389.jpg,-1.6317,-3.5173,-2.3988,0,Fear
19908,110385.jpg,11.8332,25.4705,0.0098,3,Fear
19909,188715.jpg,1.7614,-3.0855,-1.6052,0,Fear
19910,55811.jpg,28.1505,-4.4412,4.1705,3,Fear
19911,371232.jpg,-13.0417,11.663,4.7592,4,Fear
19912,77014.jpg,-4.5526,25.4036,9.8874,3,Fear
19913,262136.jpg,19.2768,1.0024,3.9926,3,Fear
19914,367108.jpg,-8.2117,-3.0803,0.543,4,Fear
19915,324729.jpg,8.9473,2.0903,-0.4882,0,Fear
19916,318517.jpg,21.5977,12.3633,-4.3702,3,Fear
19917,48764.jpg,0.8699,15.7781,-0.9112,2,Fear
19918,323146.jpg,7.809,3.8113,4.3992,3,Fear
19919,58526.jpg,-0.6068,-2.9482,-1.8707,0,Fear
19920,13430.jpg,-11.0566,-15.858,0.7975,1,Fear
19921,10042.jpg,-5.3974,-20.2258,1.664,3,Fear
19922,8386.jpg,-8.5542,7.357,2.7657,0,Fear
19923,8302.jpg,-1.6298,-3.1796,-1.1554,0,Fear
19924,5793.jpg,0.8909,6.9621,3.5583,0,Fear
19925,3452.jpg,6.4526,-21.2,-4.7684,3,Fear
19926,3164.jpg,-5.2003,1.8414,-4.3935,0,Fear
19927,363233.jpg,-10.8015,14.492,7.545,4,Fear
19928,146593.jpg,-4.3818,-3.1176,-3.6435,0,Fear
19929,400422.jpg,5.2177,-7.26,1.0048,0,Fear
19930,184241.jpg,7.2657,-0.9242,-2.5419,0,Fear
19931,295943.jpg,-2.5849,0.1742,7.1596,0,Fear
19932,139229.jpg,-14.7719,-1.7949,-0.4999,4,Fear
19933,143036.jpg,31.1891,11.1307,1.8989,3,Fear
19934,374583.jpg,-2.5226,0.6407,-14.2352,3,Fear
19935,373481.jpg,-16.0113,-13.8921,-0.9378,4,Fear
19936,312214.jpg,-0.7354,0.7434,0.6088,0,Fear
19937,318227.jpg,-0.2518,9.6332,1.6416,0,Fear
19938,377118.jpg,4.2269,-3.1041,-4.8454,0,Fear
19939,123236.jpg,-3.3042,-1.9038,-4.882,0,Fear
19940,130356.jpg,13.812,-5.0269,3.6328,3,Fear
19941,223084.jpg,-14.2519,17.5726,-0.3884,2,Fear
19942,167275.jpg,0.1424,-12.6502,2.4105,1,Fear
19943,120732.jpg,0.1375,1.6811,2.1304,0,Fear
19944,253272.jpg,1.0999,36.5897,3.6914,2,Fear
19945,352545.jpg,9.5584,-8.6147,1.7404,0,Fear
19946,391752.jpg,4.0326,-4.1138,-1.3072,0,Fear
19947,273534.jpg,0.7543,-12.1906,5.1823,1,Fear
19948,404534.jpg,0.3549,-4.6225,4.2818,0,Fear
19949,84010.jpg,0.3077,0.4376,8.2441,3,Fear
19950,100972.jpg,-0.4808,-6.4203,-1.1693,0,Fear
19951,261113.jpg,3.4791,3.4649,1.0039,0,Fear
19952,230111.jpg,22.8717,2.2174,4.258,3,Fear
19953,6924.jpg,8.0807,13.1498,-3.689,3,Fear
19954,3042.jpg,-6.977,-8.353,-3.3807,0,Fear
19955,4175.jpg,-3.7739,-5.7631,1.7405,0,Fear
19956,307328.jpg,5.8065,-23.3473,1.8078,1,Fear
19957,280747.jpg,14.0442,-4.8387,0.7127,3,Fear
19958,248133.jpg,-21.1967,-13.961,-1.3179,4,Fear
19959,143017.jpg,-1.5614,3.7628,1.175,0,Fear
19960,407938.jpg,-8.9755,-0.6083,2.08,4,Fear
19961,131167.jpg,-5.9332,24.0817,-3.808,2,Fear
19962,317046.jpg,-8.1409,0.8558,-2.0925,0,Fear
19963,207249.jpg,-5.6429,-15.7984,-5.7193,1,Fear
19964,273640.jpg,1.4452,-0.28,0.2132,0,Fear
19965,66870.jpg,2.1019,-5.7415,-2.2175,0,Fear
19966,139259.jpg,-0.2738,-32.3378,0.709,1,Fear
19967,151260.jpg,-0.6623,-0.4258,-0.4443,0,Fear
19968,107991.jpg,-2.1124,19.2704,4.4078,3,Fear
19969,240003.jpg,8.9803,-16.2889,-6.1472,3,Fear
19970,100424.jpg,-11.4459,-1.7966,-1.1032,0,Fear
19971,105916.jpg,-1.4495,0.2374,-1.1024,0,Fear
19972,368088.jpg,10.6894,-3.3856,1.1973,3,Fear
19973,200473.jpg,3.3253,19.0161,-1.513,3,Fear
19974,297848.jpg,-2.2514,-29.6621,-10.9107,3,Fear
19975,160923.jpg,4.2934,-18.0525,-11.1575,3,Fear
19976,148563.jpg,8.3399,-0.7875,15.2628,3,Fear
19977,75814.jpg,25.171,-19.5266,-0.5831,3,Fear
19978,101763.jpg,-2.463,-3.3226,5.1504,0,Fear
19979,199782.jpg,1.6052,-12.3811,1.8633,0,Fear
19980,250386.jpg,-6.7248,3.3681,1.229,0,Fear
19981,225505.jpg,1.2593,2.9482,3.6661,0,Fear
19982,293754.jpg,-8.2888,10.1946,1.2805,0,Fear
19983,260151.jpg,4.0831,-11.992,-4.2091,3,Fear
19984,256820.jpg,4.1327,0.9713,-0.54,0,Fear
19985,155242.jpg,-7.0858,-2.2761,1.2314,0,Fear
19986,142686.jpg,-17.6751,6.2716,-3.8539,4,Fear
19987,413563.jpg,-2.019,0.1874,3.2158,0,Fear
19988,66781.jpg,-1.4404,-18.7151,3.2837,1,Fear
19989,38972.jpg,4.1924,-18.4058,5.251,1,Fear
19990,335943.jpg,6.2323,-9.5728,-4.5729,0,Fear
19991,256771.jpg,2.7547,1.7923,5.0402,3,Fear
19992,103616.jpg,10.1288,-6.3282,1.7712,3,Fear
19993,402168.jpg,-4.044,-2.7533,-1.0367,0,Fear
19994,302872.jpg,4.3753,-3.8024,2.5839,0,Fear
19995,246846.jpg,-6.7969,-4.8,-0.415,0,Fear
19996,219801.jpg,-7.1739,26.3262,13.7709,2,Fear
19997,225032.jpg,-3.3219,0.8685,11.671,4,Fear
19998,274245.jpg,-2.0936,-13.1987,8.8188,3,Fear
19999,392784.jpg,0.6627,1.3512,3.3617,0,Fear
20000,257782.jpg,11.4798,-6.1687,-5.0695,3,Fear
20001,155177.jpg,3.4789,-4.8457,10.9934,3,Fear
20002,281242.jpg,-23.5924,-4.5001,-7.848,4,Fear
20003,205344.jpg,-12.836,-0.1221,-4.7858,4,Fear
20004,255143.jpg,-17.5737,4.8645,-4.1573,4,Fear
20005,213065.jpg,-17.3551,-3.1458,-2.3232,4,Fear
20006,239221.jpg,-1.1047,2.7111,3.5748,0,Fear
20007,233666.jpg,-4.4464,-4.1753,-4.133,0,Fear
20008,43837.jpg,5.2622,-0.4852,0.3864,0,Fear
20009,126434.jpg,2.8648,13.5888,-7.5782,2,Fear
20010,83249.jpg,4.8017,-0.2159,0.7546,0,Fear
20011,266927.jpg,-1.4259,-7.8422,10.7522,1,Fear
20012,126400.jpg,-7.3154,4.6945,-1.6189,0,Fear
20013,324722.jpg,-8.2827,-18.1273,12.852,4,Fear
20014,275027.jpg,-1.9129,2.1717,-4.6157,0,Fear
20015,183207.jpg,0.2856,-14.643,-2.8357,1,Fear
20016,105955.jpg,-7.7675,-0.2674,-1.8919,0,Fear
20017,125995.jpg,1.1507,-8.2249,-1.4902,0,Fear
20018,404216.jpg,-1.2368,2.0102,0.5369,0,Fear
20019,184301.jpg,6.4563,2.4525,1.2016,3,Fear
20020,63840.jpg,-2.7223,-9.0554,9.6227,3,Fear
20021,133426.jpg,0.0156,-2.314,-1.9224,0,Fear
20022,122387.jpg,-4.8907,-3.0616,-0.5693,0,Fear
20023,22135.jpg,-2.5659,-0.9481,-0.7925,0,Fear
20024,345441.jpg,3.7973,0.5991,0.2982,0,Fear
20025,153878.jpg,-5.4137,-4.4337,-8.3011,4,Fear
20026,394320.jpg,-2.833,-1.6266,-1.2627,0,Fear
20027,237329.jpg,-10.2797,-3.7034,-1.6089,4,Fear
20028,205265.jpg,-4.6597,-2.9628,-6.143,0,Fear
20029,392900.jpg,-2.0471,0.1795,3.2395,0,Fear
20030,266003.jpg,-4.663,-0.3135,2.1503,0,Fear
20031,386596.jpg,1.0535,1.0603,-8.0376,0,Fear
20032,59378.jpg,0.3616,-14.8729,-7.5955,3,Fear
20033,138565.jpg,0.3534,1.7444,3.6534,0,Fear
20034,74754.jpg,-7.0881,3.2221,-0.2532,0,Fear
20035,266863.jpg,11.4147,-13.0709,1.7842,3,Fear
20036,383209.jpg,-12.167,-0.0482,-2.1008,0,Fear
20037,109275.jpg,1.8855,-0.6075,-1.3854,0,Fear
20038,31408.jpg,-4.9877,4.2672,-4.4702,2,Fear
20039,351041.jpg,4.4099,2.2893,0.9367,0,Fear
20040,400786.jpg,6.2958,-0.1397,-1.7818,0,Fear
20041,395175.jpg,-0.6703,-6.6429,-4.0736,0,Fear
20042,199974.jpg,0.1608,-1.0182,1.7128,0,Fear
20043,8350.jpg,-2.3047,-3.9183,0.9293,0,Fear
20044,281063.jpg,-5.8062,-0.741,-2.3568,0,Fear
20045,237965.jpg,7.9126,-10.4352,1.0862,0,Fear
20046,14550.jpg,-3.5834,-4.2105,-6.5962,0,Fear
20047,207775.jpg,5.8616,-3.6862,2.4435,0,Fear
20048,175960.jpg,8.807,1.5789,1.2242,3,Fear
20049,211956.jpg,9.249,-13.5157,-0.9183,0,Fear
20050,238764.jpg,1.9844,-0.6987,0.8795,0,Fear
20051,159503.jpg,-0.8589,-12.0464,7.7533,3,Fear
20052,412407.jpg,2.7162,-7.6507,-10.3594,3,Fear
20053,75382.jpg,6.3037,-9.2621,-4.8799,3,Fear
20054,401899.jpg,-6.1697,-4.3606,-1.9916,0,Fear
20055,411103.jpg,-4.3577,-5.7998,-0.1662,0,Fear
20056,374501.jpg,-2.5669,-6.2318,-6.6439,0,Fear
20057,128718.jpg,-9.986,-8.2233,5.9721,4,Fear
20058,42137.jpg,5.9967,3.1189,-2.3539,0,Fear
20059,19277.jpg,-2.2923,-1.1914,-2.9258,0,Fear
20060,281949.jpg,1.4847,4.5952,1.1185,0,Fear
20061,115498.jpg,-10.4321,-6.642,0.7001,4,Fear
20062,115190.jpg,7.2019,-10.0478,-2.6673,3,Fear
20063,23506.jpg,12.7999,-6.2245,6.7801,3,Fear
20064,406958.jpg,25.5605,14.6892,-8.3291,3,Fear
20065,403984.jpg,-2.3257,-2.7527,1.3141,0,Fear
20066,136261.jpg,-3.8839,2.2083,4.7269,0,Fear
20067,62587.jpg,10.5533,5.9601,5.2286,3,Fear
20068,112736.jpg,6.6628,-5.2525,-0.4673,0,Fear
20069,357649.jpg,-13.0192,-8.1257,-1.8661,4,Fear
20070,361264.jpg,-10.5505,-9.4095,-1.3045,4,Fear
20071,17389.jpg,-9.7793,-0.5286,0.4652,0,Fear
20072,212694.jpg,-0.8795,-2.5981,-2.8552,0,Fear
20073,182862.jpg,2.3307,-3.5179,0.5667,0,Fear
20074,158050.jpg,-8.5151,-6.7897,3.1357,4,Fear
20075,31409.jpg,-5.3776,-0.0354,2.4509,0,Fear
20076,38886.jpg,-12.8504,-14.7398,0.1965,3,Fear
20077,4145.jpg,0.504,-8.2498,-1.2234,0,Fear
20078,39960.jpg,-4.5243,-2.5998,4.8953,0,Fear
20079,144896.jpg,-4.9361,3.6326,-3.3904,0,Fear
20080,1863.jpg,-5.2808,-4.3866,-0.3068,0,Fear
20081,204526.jpg,6.9328,-8.2404,3.602,0,Fear
20082,378625.jpg,-6.1858,3.2383,3.7953,0,Fear
20083,58465.jpg,0.6709,-7.7293,-0.8477,0,Fear
20084,363385.jpg,5.6897,-5.6138,4.0814,0,Fear
20085,168638.jpg,-5.7097,-0.1465,-2.5699,0,Fear
20086,14318.jpg,-1.8382,0.6115,1.3067,0,Fear
20087,172276.jpg,3.9394,18.5792,-1.6332,2,Fear
20088,160614.jpg,1.1109,-7.0252,-0.8285,0,Fear
20089,278697.jpg,-9.3971,16.4941,8.3798,2,Fear
20090,304816.jpg,10.7222,-1.059,0.4938,3,Fear
20091,1672.jpg,-2.0127,17.7972,0.3665,2,Fear
20092,30875.jpg,-4.9923,-4.3767,-0.148,0,Fear
20093,264584.jpg,-4.8417,19.8804,4.3898,3,Fear
20094,143153.jpg,-4.5628,10.3585,-5.6014,2,Fear
20095,366562.jpg,3.5023,-14.955,7.59,3,Fear
20096,127761.jpg,-12.0742,4.2716,0.3243,0,Fear
20097,86519.jpg,6.3247,-1.9932,3.2094,0,Fear
20098,132006.jpg,9.8798,4.7414,0.3345,3,Fear
20099,37954.jpg,-8.5202,0.0696,-0.2721,0,Fear
20100,52711.jpg,-16.1324,-11.5337,-6.0698,4,Fear
20101,52785.jpg,2.2593,-14.2861,1.0386,0,Fear
20102,414229.jpg,5.3306,1.239,-0.398,0,Fear
20103,180503.jpg,1.7748,-1.0897,0.4874,0,Fear
20104,352016.jpg,10.4913,-0.128,0.4207,3,Fear
20105,98991.jpg,0.1466,-5.115,-6.0438,0,Fear
20106,399728.jpg,5.0754,-13.7166,4.8958,1,Fear
20107,203981.jpg,4.9,33.2654,-14.1698,2,Fear
20108,247052.jpg,-0.0585,-10.3104,9.7492,1,Fear
20109,312799.jpg,-2.3765,-0.0381,-0.7536,0,Fear
20110,286206.jpg,0.1608,-1.0182,1.7128,0,Fear
20111,126173.jpg,-2.5856,-4.7933,-3.3026,0,Fear
20112,90497.jpg,-20.182,-22.8023,-10.5516,1,Fear
20113,308705.jpg,0.2238,-0.4943,1.3296,0,Fear
20114,259357.jpg,13.1012,9.2599,8.8251,3,Fear
20115,160104.jpg,-4.1368,-5.6412,-2.2512,0,Fear
20116,163850.jpg,2.0427,17.6821,-7.632,2,Fear
20117,254353.jpg,3.9501,-9.9171,-1.8157,0,Fear
20118,126457.jpg,-4.8017,-3.4131,-1.7614,0,Fear
20119,150420.jpg,3.0789,11.6288,1.3251,3,Fear
20120,76967.jpg,2.8298,-12.5312,-0.4882,0,Fear
20121,65687.jpg,12.1578,-2.7624,1.9619,3,Fear
20122,278376.jpg,14.9994,7.4559,-0.5698,3,Fear
20123,226194.jpg,-0.8546,-2.8721,-1.6234,0,Fear
20124,403352.jpg,8.3325,-1.5759,-0.4532,0,Fear
20125,34570.jpg,-0.9668,10.5241,1.3117,0,Fear
20126,156890.jpg,-14.5978,-6.9478,2.9186,4,Fear
20127,385185.jpg,3.4831,-5.1013,1.0297,0,Fear
20128,299619.jpg,-13.381,-8.048,-10.0512,4,Fear
20129,373172.jpg,-9.6099,19.1714,5.0562,2,Fear
20130,24788.jpg,-11.4153,1.0119,1.8681,4,Fear
20131,322173.jpg,-7.934,-15.4356,-7.2347,1,Fear
20132,256034.jpg,17.6128,5.957,-7.1777,3,Fear
20133,124057.jpg,-5.3433,-23.2949,-12.9931,3,Fear
20134,319211.jpg,7.624,-8.9029,5.6402,0,Fear
20135,294066.jpg,5.0946,2.381,2.2896,0,Fear
20136,74693.jpg,-3.4135,-8.607,4.7406,1,Fear
20137,332445.jpg,4.0467,-8.8192,-3.2455,3,Fear
20138,163885.jpg,0.7438,-10.7161,-3.3832,0,Fear
20139,36263.jpg,6.4987,11.7808,4.8618,3,Fear
20140,153005.jpg,7.1826,-17.108,-2.6936,3,Fear
20141,255794.jpg,0.0884,5.395,-1.0766,0,Fear
20142,320885.jpg,13.4527,-0.5238,-2.8221,3,Fear
20143,242942.jpg,9.2506,-21.7225,-5.6354,3,Fear
20144,334721.jpg,1.9187,1.1342,5.3608,0,Fear
20145,282249.jpg,18.1213,-10.0768,3.8685,3,Fear
20146,189000.jpg,-6.1251,-5.3272,0.7403,0,Fear
20147,49668.jpg,4.3697,2.2862,-2.0763,0,Fear
20148,102613.jpg,-6.4021,-1.5105,4.683,0,Fear
20149,258562.jpg,-6.1377,-51.0012,-14.9809,3,Fear
20150,196730.jpg,-18.2338,-18.0748,-1.45,4,Fear
20151,171615.jpg,6.1138,-1.9896,-1.3428,0,Fear
20152,16611.jpg,6.9692,-4.5465,3.4102,0,Fear
20153,26313.jpg,-10.0758,-9.2602,-1.1926,4,Fear
20154,54001.jpg,-16.1515,-11.6684,-1.1079,4,Fear
20155,93092.jpg,7.8824,0.4522,6.6544,3,Fear
20156,217777.jpg,4.2132,-6.3302,-1.1051,0,Fear
20157,46223.jpg,19.4663,-4.2653,-6.135,3,Fear
20158,71671.jpg,3.7272,1.4546,0.0928,0,Fear
20159,235775.jpg,-0.8162,-1.4077,0.9615,0,Fear
20160,78036.jpg,15.8281,-11.4576,-4.1959,3,Fear
20161,170045.jpg,19.1623,10.4961,12.6213,3,Fear
20162,53901.jpg,-1.4529,2.1436,0.913,0,Fear
20163,352563.jpg,14.5282,6.2467,-4.3079,3,Fear
20164,117041.jpg,-7.8372,11.0522,0.3048,0,Fear
20165,136288.jpg,1.4428,9.2728,1.7109,0,Fear
20166,43810.jpg,7.5544,-1.1353,-1.2507,3,Fear
20167,389586.jpg,-0.2073,37.5956,7.3396,2,Fear
20168,403744.jpg,-25.6308,15.3381,-0.5154,4,Fear
20169,345446.jpg,1.298,23.4688,-6.9568,2,Fear
20170,44729.jpg,4.8189,-2.9395,2.631,0,Fear
20171,35242.jpg,-10.4124,11.7695,8.8623,4,Fear
20172,34891.jpg,5.8533,-9.2723,-10.9274,3,Fear
20173,241573.jpg,6.5246,2.5965,1.417,3,Fear
20174,349922.jpg,-14.0984,-9.8162,-7.242,4,Fear
20175,13938.jpg,10.5637,-0.182,-3.8013,3,Fear
20176,17251.jpg,2.9744,4.2277,-0.0528,0,Fear
20177,92613.jpg,3.0583,-5.4924,5.538,0,Fear
20178,347976.jpg,-0.0529,-28.103,-1.1525,1,Fear
20179,381802.jpg,0.6431,5.0986,-0.3865,0,Fear
20180,45335.jpg,-5.0137,-0.3729,-2.8301,0,Fear
20181,25875.jpg,4.6449,-5.7682,-5.7579,3,Fear
20182,319516.jpg,-0.8494,-15.1748,-4.0226,1,Fear
20183,164258.jpg,0.6637,-3.8537,0.0821,0,Fear
20184,226676.jpg,-9.8245,-2.5801,1.6533,0,Fear
20185,73660.jpg,12.9637,-2.5348,0.1989,3,Fear
20186,128533.jpg,-2.2323,40.1508,5.0654,2,Fear
20187,345412.jpg,3.2721,-16.8377,-0.2995,1,Fear
20188,325057.jpg,-5.7097,-0.1465,-2.5699,0,Fear
20189,373830.jpg,7.1065,-0.1351,5.4876,0,Fear
20190,87973.jpg,0.8419,-17.3212,-1.4014,1,Fear
20191,188214.jpg,5.0384,-21.3259,4.2816,1,Fear
20192,156993.jpg,1.7886,-5.364,-0.5923,0,Fear
20193,61552.jpg,2.6117,-6.5091,-2.2304,0,Fear
20194,300129.jpg,-8.492,-33.3403,-9.8447,1,Fear
20195,251538.jpg,1.7613,-11.5837,4.1137,0,Fear
20196,365062.jpg,3.2446,10.4207,4.7537,3,Fear
20197,50182.jpg,-1.1032,0.5494,2.7547,0,Fear
20198,254518.jpg,-2.2138,-8.5038,-2.6148,0,Fear
20199,68828.jpg,-3.6022,3.0539,-4.313,0,Fear
20200,285447.jpg,6.7278,-28.8359,10.8341,1,Fear
20201,335087.jpg,7.915,-3.8351,-1.046,0,Fear
